tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt1226297,2008,Critics Award,,False,False,Dernier maquis,nm1140699,Rabah Ameur-Zaïmeche,Adhen,2009.0,Drama,252717
tt1225290,2008,Critics Award,,False,False,Four Nights with Anna,nm0804592,Jerzy Skolimowski,Four Nights with Anna,2008.0,Others,181246
tt1002539,2008,Critics Award,,False,False,Liverpool,nm1027762,Lisandro Alonso,Liverpool,2008.0,Drama,28414
tt1201637,2008,Critics Award,,False,False,Lost Indulgence,nm1403892,Yibai Zhang,Lost Indulgence,2008.0,Drama,362129
tt1010412,2008,Critics Award,,False,False,Nowhere Man,nm0870299,Patrice Toye,Nowhere Man,2008.0,Drama,31534
tt1232790,2008,Critics Award,,False,False,Of Time and the City,nm0203993,Terence Davies,Of Time and the City,2008.0,Others,656170
tt1286165,2008,Critics Award,,False,False,The Market: A Tale of Trade,nm0394114,Ben Hopkins,The Market: A Tale of Trade,2009.0,Drama,118536
tt1223975,2008,Critics Award,,False,False,Tony Manero,nm1883257,Pablo Larraín,Tony Manero,2008.0,Drama,827071
tt1132607,2008,Critics Award,,False,False,Versailles,nm0778144,Pierre Schoeller,Versailles,2009.0,Drama,1066878
tt1074929,2008,Art Cinema Award,,False,True,Adoration,nm0000382,Atom Egoyan,Adoration,2009.0,Drama,813601
tt1182972,2008,Art Cinema Award,,False,False,Bachna Ae Haseeno,nm1893457,Siddharth Anand,Bachna Ae Haseeno,2008.0,Comedy,14100474
tt0211946,2008,Art Cinema Award,,False,False,Berlin Calling,nm0836708,Hannes Stöhr,Berlin Calling,2009.0,Comedy,719509
tt0861689,2008,Art Cinema Award,,False,False,Blindness,nm0576987,Fernando Meirelles,Blindness,2008.0,Drama,27371269
tt0787500,2008,Art Cinema Award,,False,False,Love Comes Lately,nm0778338,Jan Schütte,Love Comes Lately,2008.0,Comedy,357110
tt1172522,2008,Art Cinema Award,,False,False,Machan,nm0664667,Uberto Pasolini,Machan,2009.0,Others,335044
tt1052353,2008,Art Cinema Award,,False,False,Sagan,nm0476123,Diane Kurys,Sagan,2010.0,Others,6294375
tt0862846,2008,Art Cinema Award,,False,False,Sunshine Cleaning,nm0420422,Christine Jeffs,Sunshine Cleaning,2009.0,Comedy,34325700
tt1233381,2008,Art Cinema Award,,False,False,Three Monkeys,nm0149196,Nuri Bilge Ceylan,Three Monkeys,2009.0,Drama,2419643
tt0469099,2008,Michel Award,,True,True,Hey Hey It's Esther Blueburger,nm1830797,Cathy Randall,Hey Hey It's Esther Blueburger,2008.0,Comedy,949036
tt0932547,2008,Michel Award,,False,True,Butterflies,nm0027733,Kjell-Åke Andersson,Butterflies,2007.0,Drama,94921
tt1092029,2008,Michel Award,,False,False,First Time Godfather,nm0539287,Olga Malea,First Time Godfather,2007.0,Comedy,2599448
tt1110630,2008,Michel Award,,False,False,Jasper: Penguin Explorer,nm0277728,Eckart Fingberg,Jasper: Journey to the End of the World,2009.0,Others,869582
tt0848596,2008,Michel Award,,False,False,Mutum,nm0463156,Sandra Kogut,Mutum,2009.0,Drama,175621
tt1215513,2008,Michel Award,,False,False,Paper Prince,nm1293153,Marko Kostic,Paper Prince,2007.0,Others,23929
tt1186025,2008,Michel Award,,False,False,SOS: Summer of Suspense,nm0639021,Arne Lindtner Næss,SOS: Summer of Suspense,2008.0,Others,2220988
tt0892429,2008,Michel Award,,False,False,The Seven of Daran: Battle of Pareo Rock,nm2361914,Lourens Blok,The Seven of Daran: Battle of Pareo Rock,2009.0,Others,369321
tt1389374,2009,Screenplay Award,,True,True,"She, a Chinese",nm1802151,Xiaolu Guo,"She, a Chinese",2010.0,Drama,81577
tt1350940,2009,Audience Award,,True,True,La première étoile,nm0419894,Lucien Jean-Baptiste,La première étoile,2009.0,Comedy,16986248
tt1410272,2009,Young Talent Award,,True,True,Before Your Eyes,nm3109814,Miraz Bezar,Before Your Eyes,2010.0,Drama,118682
tt1127877,2009,Critics Award,,True,True,Cold Souls,nm1754436,Sophie Barthes,Cold Souls,2009.0,Comedy,2467409
tt1337051,2009,Foreign Press Award,,True,True,"Police, Adjective",nm1717949,Corneliu Porumboiu,"Police, Adjective",2009.0,Others,207287
tt1244668,2009,Art Cinema Award,,True,True,Soul Kitchen,nm0015359,Fatih Akin,Soul Kitchen,2010.0,Comedy,22541155
tt1286151,2009,Michel Award,,True,True,I taket lyser stjärnorna,nm0803439,Lisa Siwe,I taket lyser stjärnorna,2009.0,Drama,1733736
tt1366409,2010,Douglas Sirk Award,,True,False,Miral,nm0773603,Julian Schnabel,Miral,2010.0,Drama,1488655
tt1703919,2010,Critics Award,,True,True,Pulsar,nm0830879,Alex Stockman,Pulsar,2011.0,Drama,34609
tt1437366,2010,Critics Award,,False,True,Beyond,nm0000278,Pernilla August,Beyond,2011.0,Drama,6150527
tt1266029,2010,Art Cinema Award,,True,True,Nowhere Boy,nm0853374,Sam Taylor-Johnson,Nowhere Boy,2010.0,Others,9388348
tt1375669,2011,Screenplay Award,,True,True,Simon & the Oaks,nm0088858,Marnie Blok,Simon & the Oaks,2012.0,Drama,3052016
tt1753670,2011,Audience Award,Best Film,False,False,Clubbing,nm4138471,Rosendo Ruíz,Clubbing,2011.0,Others,114701
tt1833647,2011,Young Talent Award,,True,True,Avé,nm1965972,Konstantin Bojanov,Avé,2011.0,Drama,34317
tt1675192,2011,Critics Award,,True,True,Take Shelter,nm2158772,Jeff Nichols,Take Shelter,2011.0,Drama,5604306
tt1588398,2011,Critics Award,,False,False,Sleeping Beauty,nm3772967,Julia Leigh,Sleeping Beauty,2011.0,Drama,504204
tt1700467,2011,Foreign Press Award,,True,True,The Art of Love,nm0609981,Emmanuel Mouret,The Art of Love,2012.0,Comedy,1272550
tt1332134,2011,Art Cinema Award,,True,True,King of Devil's Island,nm0392319,Marius Holst,King of Devil's Island,2011.0,Others,4725867
tt2011971,2011,Art Cinema Award,,True,True,Monsieur Lazhar,nm0265852,Philippe Falardeau,Monsieur Lazhar,2011.0,Comedy,9696641
tt1446208,2011,Michel Award,,True,True,Ways to Live Forever,nm1423555,Gustavo Ron,Ways to Live Forever,2013.0,Drama,180199
tt2179055,2012,Screenplay Award,,True,True,Gnade,nm0007344,Kim Fupz Aakeson,Gnade,2012.0,Drama,544452
tt1766190,2012,Audience Award,,True,True,This Life,nm0726870,Anne-Grethe Bjarup Riis,This Life,2013.0,Drama,9481723
tt2298465,2012,Young Talent Award,,False,False,Present Tense,nm3537413,Belmin Söylemez,Present Tense,2013.0,Drama,5114
tt1996310,2012,Critics Award,,True,True,Lore,nm0795153,Cate Shortland,Lore,2012.0,Drama,3681414
tt1650048,2012,Art Cinema Award,,True,True,Laurence Anyways,nm0230859,Xavier Dolan,Laurence Anyways,2013.0,Drama,437525
tt2258281,2012,Art Cinema Award,,False,False,Beyond the Hills,nm0612816,Cristian Mungiu,Beyond the Hills,2012.0,Drama,882047
tt2278988,2012,Art Cinema Award,,False,False,Forgotten,nm2120311,Alex Schmidt,Forgotten,2012.0,Drama,11991
tt1205487,2012,Art Cinema Award,,False,False,Garbage in the Garden of Eden,nm0015359,Fatih Akin,Garbage in the Garden of Eden,2013.0,Others,6960
tt2076176,2012,Art Cinema Award,,False,False,My Way,nm0802807,Florent-Emilio Siri,My Way,2012.0,Others,18496539
tt2059255,2012,Art Cinema Award,,False,False,No,nm1883257,Pablo Larraín,No,2012.0,Drama,11094761
tt2318625,2012,Art Cinema Award,,False,False,Out in the Dark,nm3199492,Michael Mayer,Out in the Dark,2013.0,Drama,101480
tt1839492,2012,Art Cinema Award,,False,False,Ruby Sparks,nm0206760,Jonathan Dayton,Ruby Sparks,2012.0,Comedy,13283477
tt2125608,2012,Art Cinema Award,,False,False,Searching for Sugar Man,nm0070594,Malik Bendjelloul,Searching for Sugar Man,2012.0,Others,14464641
tt1592281,2012,Art Cinema Award,,False,False,Take This Waltz,nm0001631,Sarah Polley,Take This Waltz,2012.0,Comedy,6892406
tt1673697,2012,Art Cinema Award,,False,False,The Sapphires,nm0992370,Wayne Blair,The Sapphires,2012.0,Others,25260823
tt2014392,2012,Art Cinema Award,,False,False,Violeta Went to Heaven,nm0939540,Andrés Wood,Violeta Went to Heaven,2012.0,Others,1390193
tt2822400,2013,Screenplay Award,,True,True,Nothing Bad Can Happen,nm3299248,Katrin Gebbe,Nothing Bad Can Happen,2013.0,Others,10630
tt1798108,2013,Screenplay Award,,False,False,Banklady,nm1557910,Chris Silber,Banklady,2013.0,Others,79618
tt2582008,2013,Screenplay Award,,False,False,Meine Schwestern,nm0470081,Lars Kraume,Meine Schwestern,2015.0,Drama,332373
tt2354181,2013,Audience Award,,True,True,Les gamins,nm4996483,Anthony Marciano,Les gamins,2013.0,Comedy,13294119
tt2281065,2013,Audience Award,,False,False,21 Ways to Ruin a Marriage,nm0904439,Johanna Vuoksenmaa,21 Ways to Ruin a Marriage,2013.0,Comedy,5517645
tt2172061,2013,Audience Award,,False,False,Små citroner gula,nm0264624,Teresa Fabik,Små citroner gula,2014.0,Comedy,1919070
tt2311822,2013,Audience Award,,False,False,The Color of the Chameleon,nm0398619,Emil Christov,The Color of the Chameleon,2013.0,Comedy,53412
tt2577150,2013,Audience Award,,False,False,Traffic Department,nm1500530,Wojciech Smarzowski,Traffic Department,2013.0,Others,6958983
tt2370248,2013,Young Talent Award,,True,True,Short Term 12,nm2308774,Destin Daniel Cretton,Short Term 12,2013.0,Drama,2904578
tt1845838,2013,Critics Award,,True,True,Metro Manila,nm1193346,Sean Ellis,Metro Manila,2013.0,Others,222593
tt2388819,2013,Art Cinema Award,Best Feature,False,False,Yozgat Blues,nm5035688,Halil Kardas,Yozgat Blues,2013.0,Comedy,53584
tt2406252,2013,Art Cinema Award,,True,True,Venus in Fur,nm0000591,Roman Polanski,Venus in Fur,2014.0,Drama,9601137
tt1954315,2013,Art Cinema Award,,False,False,Borgman,nm0912334,Alex van Warmerdam,Borgman,2013.0,Drama,1164456
tt2042568,2013,Art Cinema Award,,False,False,Inside Llewyn Davis,nm0001053,Ethan Coen,Inside Llewyn Davis,2014.0,Comedy,50467625
tt1821549,2013,Art Cinema Award,,False,False,Nebraska,nm0668247,Alexander Payne,Nebraska,2014.0,Others,49530515
tt1727388,2013,Art Cinema Award,,False,False,The Way Way Back,nm0269542,Nat Faxon,The Way Way Back,2013.0,Comedy,48906333
tt2480874,2013,Michel Award,,True,True,Felix,nm0244344,Roberta Durrant,Felix,2014.0,Comedy,34563
tt2403851,2013,Michel Award,,False,False,Mike Says Goodbye!,nm0676577,Maria Peters,Mike Says Goodbye!,2013.0,Others,2243337
tt2234275,2013,Michel Award,,False,False,Mister Twister: Class of Fun,nm0106620,Barbara Bredero,Mister Twister: Class of Fun,2012.0,Comedy,4181453
tt2768474,2013,Michel Award,,False,False,My Mummy is in America and She Met Buffalo Bill,nm2521923,Marc Boréal,"Ma maman est en Amérique, elle a rencontré Buffalo Bill",2013.0,Others,2103
tt2270802,2013,Michel Award,,False,False,Sputnik,nm1651732,Markus Dietrich,Mission: Sputnik,2015.0,Others,165697
tt2912144,2013,Political Film Award,,True,True,Dast-neveshtehaa nemisoosand,nm1488024,Mohammad Rasoulof,Manuscripts Don't Burn,2013.0,Drama,13804
tt1787067,2013,Political Film Award,,True,True,Fire in the Blood,nm4204662,Dylan Mohan Gray,Fire in the Blood,2013.0,Others,64350
tt2180405,2013,Political Film Award,,False,False,Imbabazi,nm4851216,Joël Karekezi,Imbabazi,2013.0,Drama,9815
tt2414454,2013,Political Film Award,,False,False,The Human Scale,nm2041022,Andreas Dalsgaard,The Human Scale,2013.0,Others,15048
tt3462892,2014,Audience Award,,True,True,Hallåhallå,nm1093669,Maria Blom,Hallåhallå,2014.0,Comedy,1199110
tt2994904,2014,Audience Award,,False,False,Cowboys,nm2283941,Tomislav Mrsic,Cowboys,2014.0,Comedy,177890
tt3098306,2014,Audience Award,,False,False,French Women,nm0199047,Audrey Dana,French Women,2014.0,Comedy,2623517
tt2172554,2014,Audience Award,,False,False,Life in a Fishbowl,nm3742120,Baldvin Zophoníasson,Life in a Fishbowl,2015.0,Drama,666884
tt2521188,2014,Audience Award,,False,False,The Mighty Angel,nm1500530,Wojciech Smarzowski,The Mighty Angel,2014.0,Drama,5719554
tt2557266,2014,Audience Award,,False,False,Vejska,nm0903438,Tomás Vorel,Vejska,2014.0,Comedy,1309278
tt3288166,2014,Young Talent Award,,False,False,Atlit,nm0025016,Shirel Amitay,Atlit,2014.0,Comedy,132745
tt3078242,2014,Young Talent Award,,False,False,Miss Violence,nm3189793,Alexandros Avranas,Miss Violence,2014.0,Drama,157429
tt3569978,2014,Young Talent Award,,False,False,Next to Her,nm2135674,Asaf Korman,Next to Her,2014.0,Drama,1695
tt3660370,2014,Young Talent Award,,False,False,Party Girl,nm2276757,Marie Amachoukeli-Barsacq,Party Girl,2015.0,Drama,1451809
tt1921129,2014,Young Talent Award,,False,False,The Militant,nm0631315,Manolo Nieto,The Militant,2014.0,Drama,5445
tt1745787,2014,Young Talent Award,,False,False,The Tribe,nm2990632,Myroslav Slaboshpytskyi,The Tribe,2014.0,Others,392502
tt3019620,2014,Young Talent Award,,False,False,Titli,nm2885983,Kanu Behl,Titli,2015.0,Others,246794
tt3837950,2014,Young Talent Award,,False,False,Villa Touma,nm1699780,Suha Arraf,Villa Touma,2014.0,Drama,7717
tt3218580,2014,Critics Award,,False,False,Alléluia,nm0239001,Fabrice du Welz,Alléluia,2014.0,Others,58789
tt2414040,2014,Critics Award,,False,False,An Eye for Beauty,nm0000780,Denys Arcand,An Eye for Beauty,2014.0,Drama,59097
tt3118696,2014,Critics Award,,False,False,Club Sandwich,nm0251774,Fernando Eimbcke,Club Sandwich,2014.0,Comedy,3494
tt3655522,2014,Critics Award,,False,False,Girlhood,nm1780037,Céline Sciamma,Girlhood,2014.0,Drama,2070528
tt3204144,2014,Critics Award,,False,False,Love at First Fight,nm3619993,Thomas Cailley,Love at First Fight,2014.0,Comedy,2660161
tt1825157,2014,Critics Award,,False,False,The Double,nm1547964,Richard Ayoade,The Double,2014.0,Comedy,2014726
tt3483194,2014,Critics Award,,False,False,Tu dors Nicole,nm0480894,Stéphane Lafleur,Tu Dors Nicole,2014.0,Comedy,13030
tt3062880,2014,Art Cinema Award,,True,True,Gett: The Trial of Viviane Amsalem,nm0253813,Ronit Elkabetz,Gett: The Trial of Viviane Amsalem,2014.0,Drama,2418768
tt3813916,2014,Art Cinema Award,,False,False,A Blast,nm1253546,Syllas Tzoumerkas,A Blast,2015.0,Drama,289
tt3140100,2014,Art Cinema Award,,False,False,Department Q: The Absent One,nm1031708,Mikkel Nørgaard,Department Q: The Absent One,2016.0,Others,12231584
tt2121382,2014,Art Cinema Award,,False,False,Force Majeure,nm1128037,Ruben Östlund,Force Majeure,2014.0,Comedy,5935458
tt3510452,2014,Art Cinema Award,,False,False,Misunderstood,nm0000782,Asia Argento,Misunderstood,2014.0,Drama,112226
tt3612616,2014,Art Cinema Award,,False,False,Mommy,nm0230859,Xavier Dolan,Mommy,2014.0,Drama,17889741
tt3169706,2014,Art Cinema Award,,False,False,Pride,nm0911334,Matthew Warchus,Pride,2014.0,Others,9712638
tt2245171,2014,Art Cinema Award,,False,False,The Cut,nm0015359,Fatih Akin,The Cut,2015.0,Others,1361134
tt3409392,2014,Art Cinema Award,,False,False,Timbuktu,nm0803066,Abderrahmane Sissako,Timbuktu,2014.0,Drama,8885318
tt3273636,2014,Art Cinema Award,,False,False,Tour de Force,nm0959255,Christian Zübert,Tour de Force,2015.0,Comedy,2483294
tt2844798,2014,Art Cinema Award,,False,False,White God,nm0610960,Kornél Mundruczó,White God,2015.0,Drama,945031
tt3011894,2014,Art Cinema Award,,False,False,Wild Tales,nm1167933,Damián Szifron,Wild Tales,2014.0,Comedy,32353447
tt2658768,2014,Michel Award,,True,True,The Contest: To the Stars and Back,nm0585701,Martin Miehe-Renard,The Contest: To the Stars and Back,2013.0,Others,1311958
tt3480110,2014,Michel Award,,False,False,Beyond Beyond,nm2593468,Esben Toft Jacobsen,Beyond Beyond,2016.0,Others,243167
tt3037342,2014,Michel Award,,False,False,Mister Twister Goes Camping,nm0106620,Barbara Bredero,Mister Twister Goes Camping,2013.0,Comedy,6197383
tt2941330,2014,Political Film Award,,False,False,Klumpfisken,nm1490101,Søren Balle,Klumpfisken,2014.0,Comedy,332552
tt3686270,2014,Political Film Award,,False,False,The Way Out,nm0904605,Petr Václav,The Way Out,2016.0,Drama,9990
tt3186946,2014,Political Film Award,,False,False,Xenia,nm3267450,Panos H. Koutras,Xenia,2014.0,Drama,178381
tt2316627,2014,Hamburg Producers Award,German-European Cinematic Productions,True,True,Lost in Karastan,nm0958848,Daniel Zuta,Lost in Karastan,2015.0,Comedy,1763
tt3004746,2014,Hamburg Producers Award,German-European Cinematic Productions,False,False,The 11th Hour,nm0477949,Maria Köpf,The 11th Hour,2015.0,Drama,546
tt2544766,2015,Audience Award,,False,False,Admiral,nm0004152,Roel Reiné,Admiral,2016.0,Others,6895759
tt3685818,2015,Audience Award,,False,False,Adult Camp,nm0904439,Johanna Vuoksenmaa,Adult Camp,2015.0,Comedy,1246637
tt4466362,2015,Audience Award,,False,False,"Connasse, princesse des coeurs",nm5959317,Eloïse Lang,"Connasse, princesse des coeurs",2015.0,Comedy,9224271
tt4684710,2015,Audience Award,,False,False,Le mirage,nm1168135,Ricardo Trogi,Le mirage,2015.0,Comedy,44241
tt3500544,2015,Audience Award,,False,False,Off Course,nm1818121,Nacho G. Velilla,Off Course,2015.0,Comedy,12379397
tt4920352,2015,Young Talent Award,Best Feature Film,False,False,Parasol,nm2198327,Valéry Rosier,Parasol,2016.0,Comedy,26050
tt4042814,2015,Young Talent Award,,True,True,Keeper,nm1879267,Guillaume Senez,Keeper,2016.0,Drama,33367
tt4288636,2015,Young Talent Award,,False,False,James White,nm1317614,Josh Mond,James White,2015.0,Drama,218292
tt4574440,2015,Young Talent Award,,False,False,La mujer de los perros,nm1296673,Laura Citarella,La mujer de los perros,2015.0,Drama,5223
tt4247492,2015,Young Talent Award,,False,False,The Demons,nm3679540,Philippe Lesage,The Demons,2016.0,Drama,1874
tt4949088,2015,Young Talent Award,,False,False,Thirst,nm0875159,Svetla Tsotsorkova,Thirst,2016.0,Drama,14768
tt4899406,2015,Critics Award,,True,True,Neon Bull,nm3486709,Gabriel Mascaro,Neon Bull,2015.0,Drama,214841
tt3667610,2015,Critics Award,,False,False,A Grain of Truth,nm1346665,Borys Lankosz,A Grain of Truth,2016.0,Others,1461516
tt3478962,2015,Critics Award,,False,False,My King,nm0494069,Maïwenn,My King,2016.0,Drama,10629423
tt4636046,2015,Critics Award,,False,False,Nahid,nm5304764,Ida Panahandeh,Nahid,2015.0,Drama,155477
tt4768776,2015,Critics Award,,False,False,"Right Now, Wrong Then",nm0393254,Sang-soo Hong,"Right Now, Wrong Then",2015.0,Drama,757708
tt4160122,2015,Critics Award,,False,False,Rosita,nm1135184,Frederikke Aspöck,Rosita,2016.0,Drama,106370
tt3430416,2015,Critics Award,,False,False,Schneider vs. Bax,nm0912334,Alex van Warmerdam,Schneider vs. Bax,2015.0,Comedy,299409
tt3808342,2015,Critics Award,,False,False,Son of Saul,nm1841577,László Nemes,Son of Saul,2015.0,Drama,9060265
tt4515684,2015,Critics Award,,False,False,The Treasure,nm1717949,Corneliu Porumboiu,The Treasure,2016.0,Comedy,143022
tt3966404,2015,Art Cinema Award,,True,True,Mustang,nm2197025,Deniz Gamze Ergüven,Mustang,2015.0,Drama,6575847
tt3577624,2015,Art Cinema Award,,False,False,A Perfect Day,nm0508208,Fernando León de Aranoa,A Perfect Day,2016.0,Comedy,1926209
tt2624412,2015,Art Cinema Award,,False,False,Boulevard,nm1996918,Dito Montiel,Boulevard,2015.0,Drama,392551
tt3526706,2015,Art Cinema Award,,False,False,Chevalier,nm0718125,Athina Rachel Tsangari,Chevalier,2015.0,Comedy,110976
tt4844752,2015,Art Cinema Award,,False,False,Hasret: Sehnsucht,nm0394114,Ben Hopkins,Hasret: Sehnsucht,2015.0,Others,9329
tt3841424,2015,Art Cinema Award,,False,False,Land of Mine,nm1324710,Martin Zandvliet,Land of Mine,2016.0,Drama,3888316
tt4116116,2015,Art Cinema Award,,False,False,My Internship in Canada,nm0265852,Philippe Falardeau,My Internship in Canada,2016.0,Comedy,176373
