tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt2324730,2013,Just Film Award,Best Children's Film,False,False,Famous Five 2,nm1502159,Mike Marzuk,Famous Five 2,2013.0,Others,9780868
tt2581664,2013,Just Film Award,Best Children's Film,False,False,Karsten og Petra blir bestevenner,nm0639021,Arne Lindtner Næss,Karsten og Petra blir bestevenner,2014.0,Others,2449380
tt2368672,2013,Just Film Award,Best Children's Film,False,False,Minuscule: Valley of the Lost Ants,nm0320784,Hélène Giraud,Minuscule: Valley of the Lost Ants,2014.0,Others,24806349
tt3032300,2013,Just Film Award,Best Children's Film,False,False,Oggy and the Cockroaches: The Movie,nm5780623,Oliver Jean-Marie,Oggy and the Cockroaches: The Movie,2013.0,Others,1076775
tt2343707,2013,Just Film Award,Best Children's Film,False,False,Rölli and the Golden Key,nm0890254,Taavi Vartia,Rölli and the Golden Key,2013.0,Others,2424690
tt2945504,2013,Just Film Award,Best Children's Film,False,False,The Detectives,nm1005096,Esben Tønnesen,The Detectives,2014.0,Others,281154
tt2750632,2013,Just Film Award,Best Children's Film,False,False,The Tough Guys,nm1300689,Christian Lo,The Tough Guys,2013.0,Others,401932
tt1441083,2013,Just Film Award,Best Children's Film,False,True,The Zigzag Kid,nm0049294,Vincent Bal,The Zigzag Kid,2013.0,Others,82675
tt1584941,2013,Just Film Award,Best Children's Film,False,False,Vicky and the Treasure of the Gods,nm0228542,Christian Ditter,Vicky and the Treasure of the Gods,2011.0,Others,22550710
tt2370248,2013,Just Film Award,Best Film,True,True,Short Term 12,nm2308774,Destin Daniel Cretton,Short Term 12,2013.0,Drama,2904578
tt2822400,2013,Just Film Award,Best Youth Film,True,True,Nothing Bad Can Happen,nm3299248,Katrin Gebbe,Nothing Bad Can Happen,2013.0,Others,10630
tt2201548,2013,Just Film Award,Best Youth Film,False,False,A Teacher,nm4227232,Hannah Fidell,A Teacher,2013.0,Drama,18221
tt2536436,2013,Just Film Award,Best Youth Film,False,False,App,nm0091335,Bobby Boermans,App,2014.0,Others,857346
tt2287655,2013,Just Film Award,Best Youth Film,False,False,Bitch Hug,nm2976232,Andreas Öhman,Bitch Hug,2012.0,Drama,387278
tt2287715,2013,Just Film Award,Best Youth Film,False,False,Ego,nm2657081,Lisa James Larsson,Ego,2013.0,Drama,2091643
tt1311071,2013,Just Film Award,Best Youth Film,False,False,Kill Your Darlings,nm1045865,John Krokidas,Kill Your Darlings,2013.0,Others,3227073
tt2551428,2013,Just Film Award,Best Youth Film,False,False,Lasting,nm0096066,Jacek Borcuch,Lasting,2013.0,Drama,594452
